file,nct_id,train_val,num_arms,num_subjects,phase,intervention_type,country,has_sap
73_NCT03329573_Prot_002.pdf,NCT03329573,train,4.0,85.0,Phase 1,Drug,CN,0
73_NCT03332173_Prot_000.pdf,NCT03332173,train,1.0,44.0,Phase 2,Drug,CN,0
73_NCT03341273_Prot_000.pdf,NCT03341273,train,2.0,514.0,Not Applicable,Drug,US,0
73_NCT03359473_Prot_001.pdf,NCT03359473,train,4.0,97.0,Phase 2,Drug,"US,DE,GB",0
73_NCT03378973_Prot_SAP_002.pdf,NCT03378973,train,2.0,7.0,Phase 4,Drug,US,1
73_NCT03397173_Prot_SAP_000.pdf,NCT03397173,train,1.0,12.0,Phase 2,Drug,US,1
73_NCT03408873_Prot_SAP_000.pdf,NCT03408873,train,1.0,30.0,Phase 4,Drug,US,1
73_NCT03423173_Prot_000.pdf,NCT03423173,train,4.0,923.0,Phase 3,Biological,US,0
73_NCT03427073_Prot_000.pdf,NCT03427073,train,2.0,20.0,Phase 1,Drug,GB,0
73_NCT03446573_Prot_000.pdf,NCT03446573,train,2.0,743.0,Phase 3,Drug,"US,AU,BE,CA,FR,DE,JP,NL,ES,GB,DK,FI,IT,KR,PR,SE",0
73_NCT03451773_Prot_SAP_000.pdf,NCT03451773,train,2.0,7.0,Phase 1/Phase 2,Drug,US,1
73_NCT03466073_Prot_000.pdf,NCT03466073,train,4.0,33.0,Phase 1/Phase 2,Drug,"AU,GE,NZ",0
73_NCT03518073_Prot_000.pdf,NCT03518073,train,3.0,360.0,Phase 2,Drug,"US,CA,JP",0
73_NCT03523273_Prot_SAP_000.pdf,NCT03523273,train,2.0,136.0,Phase 2,Drug,US,1
73_NCT03527173_Prot_000.pdf,NCT03527173,train,2.0,71.0,Phase 2,BiologicalDrug,US,0
73_NCT03529773_Prot_000.pdf,NCT03529773,train,20.0,1235.0,Phase 2,Biological,US,0
73_NCT03553173_Prot_SAP_000.pdf,NCT03553173,train,2.0,240.0,Not Applicable,Drug,,1
73_NCT03623373_Prot_SAP_000.pdf,NCT03623373,train,1.0,13.0,Phase 2,Drug,US,1
73_NCT03742973_Prot_000.pdf,NCT03742973,train,4.0,2.0,Phase 2,Drug,"US,PR,IT,GB",0
73_NCT03800173_Prot_000.pdf,NCT03800173,val,2.0,32.0,Phase 1,Drug,US,0
73_NCT03827473_Prot_SAP_000.pdf,NCT03827473,val,2.0,1.0,Phase 2,Drug,US,1
73_NCT03910673_Prot_001.pdf,NCT03910673,test,5.0,39.0,Phase 1,Drug,US,0
73_NCT03921073_Prot_SAP_000.pdf,NCT03921073,test,1.0,5.0,Phase 2,Drug,US,1
73_NCT04035473_Prot_000.pdf,NCT04035473,train,2.0,42.0,Phase 1,Drug,"AU,NZ,TW",0
73_NCT04057573_Prot_000.pdf,NCT04057573,train,4.0,344.0,Phase 3,Drug,"US,BG,CA,FR,DE,IT,NL,PL,ES",0
73_NCT04148573_Prot_000.pdf,NCT04148573,train,4.0,44.0,Phase 2,Drug,ES,0
73_NCT04169373_Prot_002.pdf,NCT04169373,train,4.0,734.0,Phase 3,Drug,"US,AR,AU,BE,BR,BG,CA,CN,CZ,FR,DE,HU,IL,JP,KR,MX,NZ,PL,RU,SK,ES,TW,TR,UA,GB,IT",0
73_NCT04242173_Prot_SAP_000.pdf,NCT04242173,train,1.0,3.0,Phase 2,Drug,US,1
73_NCT04357873_Prot_SAP_000.pdf,NCT04357873,train,1.0,112.0,Phase 2,Drug,FR,1
73_NCT04415073_Prot_SAP_000.pdf,NCT04415073,train,2.0,1.0,Phase 2,Drug,US,1
73_NCT04498273_Prot_001.pdf,NCT04498273,train,4.0,657.0,Phase 3,Drug,US,0
73_NCT04528173_Prot_SAP_002.pdf,NCT04528173,train,2.0,550.0,Phase 4,Drug,US,1
73_NCT04734873_Prot_SAP_000.pdf,NCT04734873,train,3.0,46.0,Phase 3,Drug,"US,AR,BR,CA,CL,CO,DE,IT,MX,PE,ES,UA,FR,IL,ZA",1
73_NCT04789473_Prot_001.pdf,NCT04789473,train,,10000.0,,Genetic,US,0
74_NCT00224874_Prot_SAP_ICF_000.pdf,NCT00224874,train,4.0,180.0,Phase 2,Drug,US,1
74_NCT00421174_Prot_SAP_ICF_000.pdf,NCT00421174,train,2.0,37.0,Phase 3,Drug,US,1
74_NCT00470574_Prot_SAP_000.pdf,NCT00470574,train,1.0,7.0,Not Applicable,Biological,US,1
74_NCT00670774_Prot_SAP_000.pdf,NCT00670774,train,1.0,31.0,Phase 1/Phase 2,Drug,US,1
74_NCT00686374_Prot_000.pdf,NCT00686374,train,1.0,100.0,Phase 3,Biological,"BE,CA,CZ,CZ,FR,NL,PL,GB,US",0
74_NCT00761774_Prot_000.pdf,NCT00761774,train,1.0,108.0,Phase 3,Drug,"US,AU,BE,CA,CZ,FR,DE,HU,IT,ES,SE,CZ,FI",0
74_NCT00864474_Prot_000.pdf,NCT00864474,val,,68.0,,Drug,,0
74_NCT00954174_Prot_SAP_000.pdf,NCT00954174,test,2.0,637.0,Phase 3,Drug,"US,KR,IN",1
74_NCT00981474_Prot_SAP_000.pdf,NCT00981474,test,2.0,460.0,Not Applicable,Drug,US,1
74_NCT01060774_Prot_SAP_000.pdf,NCT01060774,train,2.0,11.0,Phase 4,Drug,US,1
74_NCT01381874_Prot_000.pdf,NCT01381874,train,3.0,297.0,Phase 2,Drug,"US,BE,FR,IE,KR,LU,NL,PL,RU,ES,UA,GB",0
74_NCT01574274_Prot_SAP_000.pdf,NCT01574274,train,2.0,240.0,Phase 2,Drug,"US,CA,PR",1
74_NCT01576874_Prot_SAP_000.pdf,NCT01576874,train,2.0,144.0,Not Applicable,Drug,US,1
74_NCT01723774_Prot_SAP_001.pdf,NCT01723774,train,3.0,84.0,Phase 2,Drug,US,1
74_NCT01732874_Prot_SAP_000.pdf,NCT01732874,train,2.0,27.0,Phase 1/Phase 2,Drug,US,1
74_NCT01744574_Prot_SAP_000.pdf,NCT01744574,train,2.0,216.0,Not Applicable,Drug,US,1
74_NCT01783574_Prot_002.pdf,NCT01783574,train,2.0,101.0,Not Applicable,Drug,US,0
74_NCT01862874_Prot_SAP_000.pdf,NCT01862874,val,2.0,1124.0,Phase 3,Biological,JP,1
74_NCT01869374_Prot_001.pdf,NCT01869374,val,2.0,18.0,Phase 1/Phase 2,Biological,US,0
74_NCT01888874_Prot_000.pdf,NCT01888874,val,7.0,599.0,Phase 2,Drug,"US,AR,AU,AT,BE,BG,CL,CO,CZ,FR,DE,GT,HU,IL,LV,MX,MD,NZ,PL,RU,ES,UA,CZ,PE,PR",0
74_NCT01972074_Prot_SAP_000.pdf,NCT01972074,test,3.0,84.0,Phase 3,Drug,US,1
74_NCT02013674_Prot_SAP_000.pdf,NCT02013674,train,2.0,30.0,Phase 2,Biological,US,1
74_NCT02034474_Prot_000.pdf,NCT02034474,train,2.0,59.0,Phase 4,Drug,US,0
74_NCT02046174_Prot_001.pdf,NCT02046174,train,2.0,70.0,Phase 2,Biological,US,0
74_NCT02061774_Prot_SAP_000.pdf,NCT02061774,train,2.0,21.0,Phase 4,Drug,US,1
74_NCT02072174_Prot_SAP_000.pdf,NCT02072174,train,2.0,569.0,Phase 4,Drug,"BY,RU,UA",1
74_NCT02156674_Prot_SAP_000.pdf,NCT02156674,train,1.0,1.0,Not Applicable,Drug,US,1
74_NCT02212574_Prot_000.pdf,NCT02212574,train,1.0,6.0,Early Phase 1,Drug,"US,CA,ES,GB",0
74_NCT02258074_Prot_SAP_000.pdf,NCT02258074,train,4.0,205.0,Phase 2,Drug,US,1
74_NCT02326974_Prot_SAP_000.pdf,NCT02326974,train,1.0,164.0,Phase 2,Drug,US,1
74_NCT02336074_Prot_000.pdf,NCT02336074,train,2.0,60.0,Phase 2,DrugBiological,GB,0
74_NCT02352974_Prot_SAP_000.pdf,NCT02352974,train,1.0,12.0,Phase 1,Drug,SE,1
74_NCT02360774_Prot_SAP_001.pdf,NCT02360774,train,2.0,30.0,Phase 4,Drug,US,1
74_NCT02369874_Prot_001.pdf,NCT02369874,train,3.0,736.0,Phase 3,Drug,"US,AR,AU,BE,BR,BG,CL,HR,CZ,FR,GE,DE,HU,IL,IT,JP,KR,PL,RO,RU,RS,ES,TW,UA,CZ,MY,PE,GB",0
74_NCT02403674_Prot_SAP_000.pdf,NCT02403674,train,2.0,734.0,Phase 3,Drug,"AU,BE,CA,CL,CO,DK,DE,GT,HN,IL,MX,NL,NZ,PE,PT,PR,RU,ZA,ES,CH,TW,TH,GB,US",1
74_NCT02417974_Prot_SAP_000.pdf,NCT02417974,train,2.0,24.0,Phase 2,Biological,US,1
74_NCT02432274_Prot_000.pdf,NCT02432274,train,5.0,117.0,Phase 1/Phase 2,Drug,"US,FR,DE,IT,ES,GB",0
74_NCT02449174_Prot_SAP_000.pdf,NCT02449174,train,2.0,69.0,Phase 1/Phase 2,Biological,US,1
74_NCT02460874_Prot_SAP_000.pdf,NCT02460874,train,2.0,1.0,Phase 1/Phase 2,Drug,US,1
74_NCT02468674_Prot_000.pdf,NCT02468674,train,2.0,160.0,Phase 2,Drug,"US,AU,BE,CZ,DK,FR,JP,KR,RU,ES,CH,TW",0
74_NCT02514174_Prot_000.pdf,NCT02514174,train,1.0,25.0,Phase 4,Drug,US,0
74_NCT02523274_Prot_SAP_000.pdf,NCT02523274,train,3.0,60.0,Phase 2,Drug,US,1
74_NCT02525874_Prot_000.pdf,NCT02525874,train,1.0,218.0,Phase 3,Drug,"US,BE,BG,KW,LT,PL,TR,HR",0
74_NCT02533674_Prot_000.pdf,NCT02533674,train,1.0,57.0,Phase 1,Drug,"US,ES",0
74_NCT02546674_Prot_000.pdf,NCT02546674,train,1.0,171.0,Phase 4,Drug,DE,0
74_NCT02547974_Prot_000.pdf,NCT02547974,train,4.0,120.0,Phase 1,BiologicalDrug,BE,0
74_NCT02551874_Prot_001.pdf,NCT02551874,train,2.0,650.0,Phase 3,Drug,"US,CZ,DK,HU,MX,PL,RO,ZA,ES,SE,CZ,DE,RU",0
74_NCT02605174_Prot_000.pdf,NCT02605174,train,4.0,3005.0,Phase 3,Drug,US,0
74_NCT02620774_Prot_SAP_000.pdf,NCT02620774,train,2.0,16.0,Phase 1,Drug,US,1
74_NCT02622074_Prot_SAP_000.pdf,NCT02622074,train,6.0,60.0,Phase 1,BiologicalDrug,"DK,FI,DE,KR,SG,ES,SE,GB",1
74_NCT02625974_Prot_001.pdf,NCT02625974,train,2.0,330.0,Phase 3,Drug,"AR,BO,CO",0
74_NCT02663674_Prot_SAP_000.pdf,NCT02663674,train,2.0,72.0,Phase 4,Drug,US,1
74_NCT02676674_Prot_000.pdf,NCT02676674,train,2.0,10.0,Phase 1,Drug,US,0
74_NCT02680574_Prot_000.pdf,NCT02680574,train,2.0,1725.0,Phase 3,Drug,"US,AR,AU,AT,BR,BG,CA,CL,CO,CZ,FR,DE,HU,IL,IT,KR,MY,MX,NZ,PL,PR,RO,RU,RS,SK,ZA,ES,TR,UA,GB,CZ",0
74_NCT02683174_Prot_000.pdf,NCT02683174,train,1.0,86.0,Not Applicable,Biological,GB,0
74_NCT02690974_Prot_001.pdf,NCT02690974,train,1.0,302.0,Phase 4,Drug,CA,0
74_NCT02716974_Prot_SAP_000.pdf,NCT02716974,train,1.0,26.0,Phase 2,Drug,US,1
74_NCT02726074_Prot_000.pdf,NCT02726074,train,1.0,106.0,Phase 4,Drug,KR,0
74_NCT02752074_Prot_SAP_000.pdf,NCT02752074,train,2.0,706.0,Phase 3,Drug,"US,AU,BE,CA,CL,DK,FR,DE,IE,IL,IT,JP,KR,MX,NL,NZ,PL,RU,ZA,ES,SE,CH,GB",1
74_NCT02788474_Prot_000.pdf,NCT02788474,train,2.0,347.0,Phase 4,Drug,"US,AU,BE,CZ,FI,FR,DE,HU,JP,KR,PL,ES,GB,CZ",0
74_NCT02823574_Prot_000.pdf,NCT02823574,val,2.0,425.0,Phase 2,Biological,"US,AR,BE,BR,CA,CL,CZ,FI,FR,IE,IT,MX,NL,NO,RO,RU,ZA,ES,SE,TR,GB,CZ",0
74_NCT02833974_Prot_001.pdf,NCT02833974,val,2.0,36.0,Phase 2,Drug,"DE,GB",0
74_NCT02840474_Prot_SAP_ICF_000.pdf,NCT02840474,val,2.0,16.0,Phase 1,Biological,"US,PR",1
74_NCT02841774_Prot_SAP_000.pdf,NCT02841774,val,2.0,10.0,Phase 2,Drug,US,1
74_NCT02843074_Prot_SAP_000.pdf,NCT02843074,val,1.0,53.0,Phase 2,Drug,US,1
74_NCT02845674_Prot_000.pdf,NCT02845674,val,1.0,258.0,Phase 3,Drug,,0
74_NCT02862574_Prot_001.pdf,NCT02862574,val,4.0,15.0,Phase 2,Drug,"US,AU,HU,TW",0
74_NCT02891174_Prot_SAP_000.pdf,NCT02891174,val,2.0,74.0,Phase 4,Drug,US,1
74_NCT02961374_Prot_SAP_000.pdf,NCT02961374,test,1.0,46.0,Phase 2,Drug,"US,PR",1
74_NCT02980874_Prot_SAP_000.pdf,NCT02980874,test,2.0,460.0,Phase 3,Drug,"US,AU,AT,CA,DK,HU,IN,IL,IT,PH,PL,PT,SK,ES,TW,GB",1
74_NCT02996474_Prot_SAP_000.pdf,NCT02996474,test,1.0,10.0,Phase 1/Phase 2,Drug,US,1
74_NCT03002974_Prot_000.pdf,NCT03002974,train,3.0,165.0,Phase 2,Drug,US,0
74_NCT03014674_Prot_000.pdf,NCT03014674,train,3.0,246.0,Phase 3,Biological,"US,DE,GB",0
74_NCT03028974_Prot_SAP_000.pdf,NCT03028974,train,7.0,77.0,Phase 4,Biological,US,1
74_NCT03044574_Prot_SAP_001.pdf,NCT03044574,train,2.0,407.0,Not Applicable,Drug,RU,1
74_NCT03104374_Prot_000.pdf,NCT03104374,train,4.0,642.0,Phase 3,Drug,"US,BE,BR,CA,CL,CZ,FR,GR,HU,IT,JP,NL,NZ,PT,PR,ES,GB,AS,AU,KR",0
74_NCT03144674_Prot_000.pdf,NCT03144674,train,2.0,110.0,Phase 2,Drug,"US,AR,AU,BE,DK,FR,DE,IL,IT,PL,ES,GB",0
74_NCT03234374_Prot_SAP_000.pdf,NCT03234374,train,2.0,52.0,Phase 1,Drug,US,1
74_NCT03277274_Prot_000.pdf,NCT03277274,train,4.0,25.0,Phase 1,Drug,"CZ,SK",0
74_NCT03287674_Prot_SAP_000.pdf,NCT03287674,train,1.0,7.0,Phase 1/Phase 2,DrugBiological,DK,1
74_NCT03307174_Prot_SAP_000.pdf,NCT03307174,train,2.0,120.0,Phase 4,Drug,US,1
74_NCT03318874_Prot_SAP_000.pdf,NCT03318874,train,2.0,70.0,Phase 4,Drug,NO,1
74_NCT03335774_Prot_SAP_001.pdf,NCT03335774,train,2.0,103.0,Phase 2,Drug,"US,IN",1
74_NCT03359174_Prot_SAP_000.pdf,NCT03359174,train,1.0,2.0,Phase 2,Drug,US,1
74_NCT03381274_Prot_000.pdf,NCT03381274,train,5.0,43.0,Phase 1/Phase 2,BiologicalDrug,"US,KR,TW",0
74_NCT03382574_Prot_SAP_000.pdf,NCT03382574,train,2.0,2.0,Early Phase 1,Biological,"US,IL",1
74_NCT03386474_Prot_001.pdf,NCT03386474,train,2.0,151.0,Phase 3,Drug,"US,PR",0
74_NCT03392974_Prot_000.pdf,NCT03392974,train,1.0,1.0,Phase 3,Biological,"US,AU,BE,BR,FR,DE,IL,IT,JP,KR,ZA,ES,TW,GB",0
74_NCT03403374_Prot_000.pdf,NCT03403374,train,1.0,30.0,Phase 4,Drug,IN,0
74_NCT03404674_Prot_000.pdf,NCT03404674,train,6.0,50.0,Phase 1,Biological,US,0
74_NCT03408574_Prot_SAP_000.pdf,NCT03408574,train,2.0,96.0,Phase 1,Drug,US,1
74_NCT03416374_Prot_000.pdf,NCT03416374,train,1.0,45.0,Phase 4,Drug,JP,0
74_NCT03496974_Prot_SAP_000.pdf,NCT03496974,train,2.0,38.0,Phase 2,Drug,US,1
74_NCT03543774_Prot_000.pdf,NCT03543774,train,3.0,30.0,Phase 4,Drug,VN,0
74_NCT03558074_Prot_000.pdf,NCT03558074,train,1.0,26.0,Phase 2,Drug,HU,0
74_NCT03591874_Prot_000.pdf,NCT03591874,train,2.0,59.0,Phase 3,Drug,US,0
74_NCT03608774_Prot_000.pdf,NCT03608774,train,2.0,177.0,Phase 4,Drug,US,0
74_NCT03662074_Prot_SAP_000.pdf,NCT03662074,train,1.0,14.0,Phase 2,DrugBiological,US,1
74_NCT03688074_Prot_000.pdf,NCT03688074,train,2.0,116.0,Phase 2,Biological,"US,CA,DK,DE,GB",0
74_NCT03689374_Prot_000.pdf,NCT03689374,train,2.0,2274.0,Phase 3,Drug,"BA,BG,HR,CZ,EE,DE,GR,HU,IN,LV,LT,MK,PL,PT,RO,RS,SK,SI,ZA,ES,TR,MK",0
74_NCT03701074_Prot_SAP_000.pdf,NCT03701074,train,2.0,1.0,Phase 2,Drug,US,1
74_NCT03811574_Prot_000.pdf,NCT03811574,val,4.0,401.0,Phase 3,Drug,"JP,KR",0
74_NCT03838874_Prot_SAP_000.pdf,NCT03838874,val,2.0,154.0,Phase 2/Phase 3,Drug,US,1
74_NCT03840174_Prot_SAP_000.pdf,NCT03840174,val,2.0,18.0,Phase 1,Biological,JP,1
74_NCT03847974_Prot_000.pdf,NCT03847974,val,1.0,32.0,Phase 2,Drug,US,0
74_NCT03860974_Prot_SAP_002.pdf,NCT03860974,val,2.0,100.0,Phase 4,Drug,US,1
74_NCT03880474_Prot_000.pdf,NCT03880474,val,2.0,2364.0,Phase 2,BiologicalDrug,AU,0
74_NCT03902574_Prot_000.pdf,NCT03902574,test,3.0,21.0,Phase 1,Drug,JP,0
74_NCT03950674_Prot_000.pdf,NCT03950674,test,2.0,40.0,Phase 3,BiologicalDrug,JP,0
74_NCT03979274_Prot_000.pdf,NCT03979274,test,2.0,44.0,Phase 1,Drug,MX,0
74_NCT03987074_Prot_000.pdf,NCT03987074,test,5.0,109.0,Phase 2,Drug,US,0
74_NCT03988374_Prot_SAP_000.pdf,NCT03988374,test,3.0,319.0,Phase 2,Drug,CA,1
74_NCT04065074_Prot_000.pdf,NCT04065074,train,1.0,16.0,Phase 2,Drug,US,0
74_NCT04179474_Prot_001.pdf,NCT04179474,train,2.0,40.0,Phase 1,Drug,US,0
74_NCT04193774_Prot_SAP_000.pdf,NCT04193774,train,2.0,24.0,Not Applicable,Drug,BE,1
74_NCT04526574_Prot_000.pdf,NCT04526574,train,2.0,1796.0,Phase 3,Biological,US,0
74_NCT04668274_Prot_003.pdf,NCT04668274,train,4.0,24.0,Phase 1,Drug,US,0
74_NCT04863274_Prot_000.pdf,NCT04863274,val,,2912.0,,Drug,RU,0
74_NCT05028374_Prot_SAP_000.pdf,NCT05028374,train,1.0,119.0,Phase 2,Drug,US,1
74_NCT05240274_Prot_SAP_000.pdf,NCT05240274,train,2.0,60.0,Phase 2,Drug,GB,1
75_NCT01134575_Prot_SAP_000.pdf,NCT01134575,train,3.0,90.0,Phase 2,Drug,US,1
75_NCT01172275_Prot_SAP_000.pdf,NCT01172275,train,2.0,11.0,Phase 2,Drug,US,1
75_NCT01251575_Prot_SAP_000.pdf,NCT01251575,train,1.0,77.0,Phase 2,Drug,"US,DK",1
75_NCT01258075_Prot_SAP_000.pdf,NCT01258075,train,2.0,236.0,Phase 4,Drug,US,1
75_NCT01317875_Prot_000.pdf,NCT01317875,train,2.0,69.0,Phase 1,Drug,"US,AT,CN,FR,DE,IT,NL,GB,IE,KR,TR",0
75_NCT01369875_Prot_SAP_000.pdf,NCT01369875,train,2.0,2.0,Phase 2,DrugBiological,US,1
75_NCT01523275_Prot_SAP_000.pdf,NCT01523275,train,2.0,15.0,Not Applicable,Drug,US,1
75_NCT01748175_Prot_SAP_000.pdf,NCT01748175,train,,715.0,,Drug,US,1
75_NCT01775475_Prot_SAP_000.pdf,NCT01775475,train,2.0,7.0,Phase 2,Drug,"KE,ZW",1
75_NCT01779375_Prot_000.pdf,NCT01779375,train,2.0,91.0,Phase 3,Drug,US,0
75_NCT01781975_Prot_SAP_000.pdf,NCT01781975,train,2.0,67.0,Phase 2,Drug,"US,AU",1
75_NCT01797575_Prot_SAP_000.pdf,NCT01797575,train,4.0,38.0,Phase 2,Drug,US,1
75_NCT01811875_Prot_000.pdf,NCT01811875,val,1.0,7.0,Phase 4,Biological,"CO,DE,PL,GB",0
75_NCT01824875_Prot_SAP_000.pdf,NCT01824875,val,2.0,144.0,Phase 2,Drug,US,1
75_NCT01854775_Prot_000.pdf,NCT01854775,val,3.0,129.0,Phase 2/Phase 3,Drug,"US,ZA,TH,UG,ZW,MX",0
75_NCT01930175_Prot_001.pdf,NCT01930175,test,3.0,13.0,Phase 2,Drug,"US,AT,BG,TW,DE,IL,IT,GB",0
75_NCT01945775_Prot_001.pdf,NCT01945775,test,2.0,431.0,Phase 3,Drug,"US,AU,BE,BR,FR,DE,IE,IL,IT,KR,PL,RU,ES,TW,UA,GB",0
75_NCT01960075_Prot_SAP_000.pdf,NCT01960075,test,3.0,478.0,Phase 3,Drug,US,1
75_NCT01986075_Prot_000.pdf,NCT01986075,test,2.0,145.0,Phase 1/Phase 2,Drug,US,0
75_NCT02010775_Prot_000.pdf,NCT02010775,train,5.0,187.0,Phase 2,BiologicalDrug,"AU,CA,TW,CN",0
75_NCT02045875_Prot_SAP_000.pdf,NCT02045875,train,2.0,50.0,Phase 4,Drug,US,1
75_NCT02067975_Prot_SAP_000.pdf,NCT02067975,train,2.0,93.0,Phase 2/Phase 3,Drug,US,1
75_NCT02086175_Prot_SAP_000.pdf,NCT02086175,train,1.0,25.0,Phase 2,Drug,US,1
75_NCT02101775_Prot_SAP_000.pdf,NCT02101775,train,2.0,124.0,Phase 2,Drug,"US,CA,SG,AU",1
75_NCT02106975_Prot_SAP_000.pdf,NCT02106975,train,2.0,170.0,Phase 2,Drug,US,1
75_NCT02161575_Prot_000.pdf,NCT02161575,train,1.0,103.0,Phase 4,Drug,"DE,GB",0
75_NCT02177175_Prot_SAP_000.pdf,NCT02177175,train,2.0,82.0,Phase 2,Drug,US,1
75_NCT02181075_Prot_000.pdf,NCT02181075,train,2.0,10.0,Phase 1,Drug,GB,0
75_NCT02192775_Prot_SAP_000.pdf,NCT02192775,train,1.0,2.0,Phase 2,Drug,US,1
75_NCT02225275_Prot_SAP_000.pdf,NCT02225275,train,1.0,9.0,Phase 2,DrugBiological,US,1
75_NCT02251275_Prot_000.pdf,NCT02251275,train,1.0,1803.0,Phase 3,Drug,"US,AR,AU,BE,CA,CZ,DK,DE,HU,IL,IT,NL,NO,PL,RO,RU,ZA,ES,SE,GB,CZ",0
75_NCT02255175_Prot_SAP_000.pdf,NCT02255175,train,2.0,64.0,Phase 4,Drug,US,1
75_NCT02268175_Prot_SAP_000.pdf,NCT02268175,train,2.0,75.0,Phase 2,Drug,US,1
75_NCT02287675_Prot_SAP_000.pdf,NCT02287675,train,2.0,40.0,Phase 4,Drug,US,1
75_NCT02340975_Prot_000.pdf,NCT02340975,train,6.0,114.0,Phase 1/Phase 2,Biological,"US,CA,JP,KR,SG,TW",0
75_NCT02342275_Prot_SAP_000.pdf,NCT02342275,train,2.0,377.0,Phase 3,Drug,CN,1
75_NCT02399475_Prot_SAP_000.pdf,NCT02399475,train,2.0,14.0,Not Applicable,Drug,US,1
75_NCT02424175_Prot_SAP_000.pdf,NCT02424175,train,1.0,10.0,Phase 1/Phase 2,Biological,US,1
75_NCT02429375_Prot_SAP_000.pdf,NCT02429375,train,1.0,7.0,Phase 1/Phase 2,Drug,US,1
75_NCT02459275_Prot_SAP_000.pdf,NCT02459275,train,2.0,36.0,Phase 4,Drug,US,1
75_NCT02460575_Prot_SAP_001.pdf,NCT02460575,train,2.0,60.0,Phase 1,Biological,PE,1
75_NCT02478775_Prot_SAP_000.pdf,NCT02478775,train,2.0,99.0,Not Applicable,Drug,US,1
75_NCT02524275_Prot_SAP_000.pdf,NCT02524275,train,1.0,14.0,Phase 2,Drug,US,1
75_NCT02533375_Prot_001.pdf,NCT02533375,train,1.0,10.0,Phase 3,Drug,JP,0
75_NCT02556775_Prot_000.pdf,NCT02556775,train,,16.0,,Biological,"US,CZ,DE,PL,SK",0
75_NCT02586675_Prot_SAP_000.pdf,NCT02586675,train,1.0,7.0,Phase 1,Drug,US,1
75_NCT02624375_Prot_SAP_000.pdf,NCT02624375,train,1.0,10.0,Phase 4,Drug,US,1
75_NCT02656875_Prot_000.pdf,NCT02656875,train,1.0,768.0,Phase 3,Drug,US,0
75_NCT02658175_Prot_000.pdf,NCT02658175,train,3.0,68.0,Phase 3,Drug,"US,BR,CA,FR,DE,IL,IT,NL,ZA,ES,GB",0
75_NCT02698475_Prot_002.pdf,NCT02698475,train,1.0,44.0,Phase 3,Drug,"US,BE,CA,DE,HU,KR,NL,PL,TW,FR",0
75_NCT02716675_Prot_001.pdf,NCT02716675,train,3.0,2699.0,Phase 2,Biological,"US,BR,PE,CH",0
75_NCT02737475_Prot_000.pdf,NCT02737475,train,9.0,166.0,Phase 1/Phase 2,DrugBiological,"US,CA,IL,IT,NL,ES,FR",0
75_NCT02738775_Prot_000.pdf,NCT02738775,train,6.0,49.0,Phase 2,BiologicalDrug,US,0
75_NCT02746575_Prot_SAP_000.pdf,NCT02746575,train,1.0,70.0,Phase 4,Drug,US,1
75_NCT02747875_Prot_000.pdf,NCT02747875,train,2.0,26.0,Not Applicable,Drug,US,0
75_NCT02759575_Prot_SAP_000.pdf,NCT02759575,train,1.0,9.0,Phase 1/Phase 2,Drug,US,1
75_NCT02779075_Prot_SAP_000.pdf,NCT02779075,train,2.0,29.0,Not Applicable,Drug,US,1
75_NCT02784275_Prot_001.pdf,NCT02784275,train,4.0,64.0,Phase 2,Drug,US,0
75_NCT02788175_Prot_SAP_001.pdf,NCT02788175,train,1.0,26.0,Phase 1,Biological,US,1
75_NCT02808975_Prot_001.pdf,NCT02808975,val,2.0,206.0,Phase 4,Drug,"US,BE,CA,CO,CZ,DK,FR,DE,GR,IE,IT,MX,NL,NO,PL,PT,RO,RU,SA,ES,SE,TR,GB",0
75_NCT02814175_Prot_000.pdf,NCT02814175,val,6.0,246.0,Phase 4,DrugBiological,"US,AU,BR,BG,CA,CO,CZ,DE,IT,PL,PR,QA,ES,GB,CZ",0
75_NCT02845375_Prot_SAP_000.pdf,NCT02845375,val,3.0,46.0,Phase 4,Drug,NL,1
75_NCT02863575_Prot_000.pdf,NCT02863575,val,3.0,374.0,Phase 3,Drug,US,0
75_NCT02866175_Prot_SAP_000.pdf,NCT02866175,val,2.0,1506.0,Phase 3,Drug,"AT,BE,FR,DE,HU,IT,KR,LT,NL,PL,PT,RO,RS,ES,CH,TW,UA,GB,IE",1
75_NCT02873975_Prot_SAP_000.pdf,NCT02873975,val,3.0,27.0,Phase 2,Drug,US,1
75_NCT02880475_Prot_000.pdf,NCT02880475,val,2.0,30.0,Phase 1,Drug,CN,0
75_NCT02901275_Prot_SAP_000.pdf,NCT02901275,test,5.0,29.0,Phase 2,Drug,US,1
75_NCT02914275_Prot_000.pdf,NCT02914275,test,4.0,2250.0,Phase 3,Biological,US,0
75_NCT02919475_Prot_000.pdf,NCT02919475,test,5.0,260.0,Phase 2,Drug,"US,AR,BG,CO,MX,PE,PL,RO,RU,UA",0
75_NCT02954575_Prot_002.pdf,NCT02954575,test,1.0,57.0,Phase 3,Drug,"BG,HU,PL,RO,RU,RS,UA",0
75_NCT03000075_Prot_002.pdf,NCT03000075,train,3.0,182.0,Phase 2,Drug,JP,0
75_NCT03019575_Prot_SAP_000.pdf,NCT03019575,train,1.0,17.0,Phase 3,Drug,"BR,DK,IT,MX,RU,ZA,FI,DE,NO,PL,GB,US",1
